1978.0,10.0,10.402666666666667
1978.0,11.0,11.645133333333332
1978.0,12.0,13.667062500000002
1979.0,1.0,15.414
1979.0,2.0,16.175285714285714
1979.0,3.0,16.3419375
1979.0,4.0,15.446799999999998
1979.0,5.0,13.856866666666665
1979.0,6.0,12.53
1979.0,7.0,10.311250000000001
1979.0,8.0,8.04106666666667
1979.0,9.0,7.051133333333332
1979.0,10.0,8.7479375
1979.0,11.0,10.943066666666665
1979.0,12.0,13.336266666666667
1980.0,1.0,14.861874999999998
1980.0,2.0,15.955142857142857
1980.0,3.0,16.041312499999997
1980.0,4.0,15.429066666666667
1980.0,5.0,13.792599999999998
1980.0,6.0,12.204600000000003
1980.0,7.0,10.100062499999998
1980.0,8.0,7.984266666666666
1980.0,9.0,7.667066666666666
1980.0,10.0,9.18275
1980.0,11.0,11.382866666666668
1980.0,12.0,13.592933333333331
1981.0,1.0,14.9096875
1981.0,2.0,15.604071428571428
1981.0,3.0,15.631533333333332
1981.0,4.0,15.009933333333331
1981.0,5.0,13.801625000000003
1981.0,6.0,12.429733333333335
1981.0,7.0,10.270999999999997
1981.0,8.0,7.844312500000002
1981.0,9.0,7.138466666666667
1981.0,10.0,8.856266666666667
1981.0,11.0,10.929
1981.0,12.0,13.341125000000002
1982.0,1.0,15.17673333333333
1982.0,2.0,15.973499999999998
1982.0,3.0,16.043875
1982.0,4.0,15.466000000000001
1982.0,5.0,13.973199999999999
1982.0,6.0,12.476066666666668
1982.0,7.0,10.367062500000001
1982.0,8.0,8.139533333333334
1982.0,9.0,7.301733333333333
1982.0,10.0,9.4210625
1982.0,11.0,11.627466666666667
1982.0,12.0,13.641799999999996
1983.0,1.0,14.9424375
1983.0,2.0,16.00614285714286
1983.0,3.0,16.085266666666662
1983.0,4.0,15.172066666666664
1983.0,5.0,13.4913125
1983.0,6.0,12.295666666666667
1983.0,7.0,10.570266666666667
1983.0,8.0,8.185875
1983.0,9.0,7.3946000000000005
1983.0,10.0,9.334066666666667
1983.0,11.0,11.461
1983.0,12.0,13.298437499999999
1984.0,1.0,14.473266666666667
1984.0,2.0,15.298933333333332
1984.0,3.0,15.5842
1984.0,4.0,15.014466666666667
1984.0,5.0,13.576687499999998
1984.0,6.0,12.151666666666667
1984.0,7.0,9.977533333333334
1984.0,8.0,7.771062500000001
1984.0,9.0,6.8052
1984.0,10.0,8.560599999999999
1984.0,11.0,10.841533333333333
1984.0,12.0,12.9894375
1985.0,1.0,14.724866666666665
1985.0,2.0,15.465714285714288
1985.0,3.0,15.885937500000002
1985.0,4.0,15.356533333333335
1985.0,5.0,14.0734
1985.0,6.0,12.219066666666665
1985.0,7.0,9.7445625
1985.0,8.0,7.401866666666667
1985.0,9.0,6.697666666666666
1985.0,10.0,8.5459375
1985.0,11.0,11.024533333333334
1985.0,12.0,13.049933333333334
1986.0,1.0,14.889624999999999
1986.0,2.0,15.784857142857147
1986.0,3.0,15.909466666666667
1986.0,4.0,15.058800000000002
1986.0,5.0,13.3795625
1986.0,6.0,11.975933333333334
1986.0,7.0,10.146466666666667
1986.0,8.0,7.979562500000001
1986.0,9.0,7.410666666666667
1986.0,10.0,9.483933333333333
1986.0,11.0,11.453266666666666
1986.0,12.0,13.222437499999998
1987.0,1.0,14.969800000000001
1987.0,2.0,16.050142857142863
1987.0,3.0,15.815937499999999
1987.0,4.0,15.210866666666666
1987.0,5.0,13.742933333333335
1987.0,6.0,12.485666666666667
1987.0,7.0,10.332562500000002
1987.0,8.0,7.4999047619047605
1987.0,9.0,7.278699999999998
1987.0,10.0,9.048774193548386
1987.0,11.0,11.224033333333335
1987.0,12.0,-9353.094161290323
1988.0,1.0,-3861.33164516129
1988.0,2.0,15.583379310344828
1988.0,3.0,15.95722580645161
1988.0,4.0,15.123333333333333
1988.0,5.0,13.560870967741932
1988.0,6.0,11.943433333333331
1988.0,7.0,9.80867741935484
1988.0,8.0,7.891580645161291
1988.0,9.0,7.369
1988.0,10.0,9.135032258064518
1988.0,11.0,11.330833333333333
1988.0,12.0,13.625548387096776
1989.0,1.0,14.9548064516129
1989.0,2.0,15.495535714285712
1989.0,3.0,15.423290322580646
1989.0,4.0,14.328399999999998
1989.0,5.0,13.044129032258065
1989.0,6.0,12.244533333333331
1989.0,7.0,10.129709677419354
1989.0,8.0,7.881774193548386
1989.0,9.0,7.0083333333333355
1989.0,10.0,8.828903225806453
1989.0,11.0,11.115233333333334
1989.0,12.0,13.386806451612902
1990.0,1.0,14.782612903225811
1990.0,2.0,15.578214285714282
1990.0,3.0,15.866741935483867
1990.0,4.0,14.650066666666667
1990.0,5.0,13.225838709677417
1990.0,6.0,11.640566666666663
1990.0,7.0,9.246612903225806
1990.0,8.0,6.797483870967743
1990.0,9.0,6.142799999999999
1990.0,10.0,8.484935483870967
1990.0,11.0,11.075199999999999
1990.0,12.0,13.105548387096777
1991.0,1.0,14.363806451612904
1991.0,2.0,15.24939285714286
1991.0,3.0,15.416129032258066
1991.0,4.0,14.859733333333335
1991.0,5.0,13.473129032258065
1991.0,6.0,12.108033333333337
1991.0,7.0,9.514032258064514
1991.0,8.0,7.415354838709678
1991.0,9.0,6.472899999999999
1991.0,10.0,8.541419354838709
1991.0,11.0,10.884600000000002
1991.0,12.0,12.945096774193548
1992.0,1.0,14.642677419354841
1992.0,2.0,15.46210344827586
1992.0,3.0,15.481129032258067
1992.0,4.0,14.6769
1992.0,5.0,13.215548387096776
1992.0,6.0,12.14676666666667
1992.0,7.0,10.323129032258066
1992.0,8.0,7.92525806451613
1992.0,9.0,7.4737
1992.0,10.0,9.319516129032259
1992.0,11.0,11.378666666666668
1992.0,12.0,13.407387096774196
1993.0,1.0,14.896064516129034
1993.0,2.0,15.685642857142856
1993.0,3.0,15.813161290322583
1993.0,4.0,15.0772
1993.0,5.0,13.36822580645161
1993.0,6.0,11.8709
1993.0,7.0,9.476354838709677
1993.0,8.0,7.335
1993.0,9.0,6.396666666666666
1993.0,10.0,8.786129032258065
1993.0,11.0,11.318733333333332
1993.0,12.0,13.318967741935486
1994.0,1.0,14.729774193548383
1994.0,2.0,15.561892857142857
1994.0,3.0,15.55361290322581
1994.0,4.0,14.888033333333333
1994.0,5.0,13.624387096774194
1994.0,6.0,12.016399999999999
1994.0,7.0,9.925161290322581
1994.0,8.0,7.639290322580646
1994.0,9.0,7.137599999999998
1994.0,10.0,8.915290322580644
1994.0,11.0,11.123199999999999
1994.0,12.0,13.271870967741936
1995.0,1.0,14.586387096774196
1995.0,2.0,15.22567857142857
1995.0,3.0,15.260161290322579
1995.0,4.0,14.4486
1995.0,5.0,12.97206451612903
1995.0,6.0,11.440433333333333
1995.0,7.0,8.98709677419355
1995.0,8.0,6.744354838709676
1995.0,9.0,6.080133333333333
1995.0,10.0,7.828935483870969
1995.0,11.0,10.760866666666667
1995.0,12.0,12.920838709677422
1996.0,1.0,14.180870967741935
1996.0,2.0,15.154827586206897
1996.0,3.0,15.122806451612904
1996.0,4.0,14.215866666666667
1996.0,5.0,13.094548387096772
1996.0,6.0,12.083833333333335
1996.0,7.0,10.164258064516126
1996.0,8.0,8.180451612903228
1996.0,9.0,7.582533333333334
1996.0,10.0,9.160967741935485
1996.0,11.0,10.4017
